"","X","id","pname","gender","fname","canonical_fname","oname","born_on_year","begin_on_year","begin_on_month","begin_on_day","end_on_year","end_on_month","end_on_day","nationality"
"2619",13064,10027,"Abel Sarasin",0,"Driver","Third Division","Auxiliary Staff",1893,1931,9,1,1931,9,29,"Swiss"
"2620",13065,10027,"Abel Sarasin",0,"Driver","Third Division","Auxiliary Staff",1893,1932,2,2,1932,2,24,"Swiss"
"2621",13066,10027,"Abel Sarasin",0,"Driver","Third Division","Auxiliary Staff",1893,1932,3,3,1932,3,4,"Swiss"
"2622",13067,12009,"Antoinette-Marguerite Coeuille",1,"Shorthand Typist","Second Division","Pool",1894,1926,9,6,1926,9,25,"French"
"2623",13069,12009,"Antoinette-Marguerite Coeuille",1,"Shorthand Typist","Second Division","Pool",1894,1927,5,4,1927,5,23,"French"
"2624",13070,12009,"Antoinette-Marguerite Coeuille",1,"Shorthand Typist","Second Division","Pool",1894,1928,9,3,1928,9,25,"French"
"2625",13071,12009,"Antoinette-Marguerite Coeuille",1,"Shorthand Typist","Second Division","Pool",1894,1929,9,2,1929,9,25,"French"
"2626",13072,12009,"Antoinette-Marguerite Coeuille",1,"Shorthand Typist","Second Division","Pool",1894,1930,9,10,1930,10,4,"French"
"2627",13074,12009,"Antoinette-Marguerite Coeuille",1,"Shorthand Typist","Second Division","Pool",1894,1931,9,7,1931,9,7,"French"
"2628",13075,9894,"Auguste  Desclos",0,"Translator","First Division","General Assemblies Staff",1876,1921,8,22,NA,NA,NA,"French"
"2629",13076,10034,"Dorothy Jacobs",1,"Stenographer","Second Division","Political Section",NA,1921,2,28,1921,2,28,"British"
"2630",13079,9894,"Auguste  Desclos",0,"Translator","First Division","General Assemblies Staff",1876,1924,8,28,NA,NA,NA,"French"
"2631",13080,10039,"Juliette Ernst",1,"Member","Member","Personnel Office",1900,1928,4,2,1929,4,1,"Swiss"
"2632",13083,12217,"Auguste Bard",0,"Cleaner","Third Division","General Assemblies Staff",1914,1937,9,1,1937,10,5,"French"
"2633",13084,12217,"Auguste Bard",0,"Cleaner","Third Division","General Assemblies Staff",1914,1938,9,12,1938,9,30,"French"
"2634",13085,11056,"Dorothy Rayner",1,"Shorthand Typist","Second Division","Mandates Section",1897,1923,4,15,1927,4,30,"British"
"2635",13090,10048,"Hermann Jules Kottmann",0,"Office Keeper","Third Division","Auxiliary Staff",1882,1927,9,1,1940,2,29,"Swiss"
"2636",13093,10852,"Augustin Marie Camille Jordan",0,"Translator","First Division","Pool",1910,1936,9,21,1936,10,24,"French"
"2637",13099,10058,"Rose Eschler",1,"Messenger","Second Division","Duplicating & Multigraph Service",1900,1929,8,26,1929,9,25,"Swiss"
"2638",13102,10061,"Paul Kraemer",0,"Translator","First Division","Translation",1891,1926,5,7,1931,1,1,"French"
"2639",13103,10061,"Paul Kraemer",0,"Précis Writer","First Division","Translation",1891,1931,1,1,1936,9,29,"French"
"2640",13104,10062,"Emile Jacot",0,"Driver","Third Division","Auxiliary Staff",1912,1938,9,12,1938,9,30,"Swiss"
"2641",13105,10063,"Fernand Elzeard",0,"Messenger","Second Division","Distribution of Documents",1909,1934,9,8,1934,9,28,"Swiss"
"2642",13106,10063,"Fernand Elzeard",0,"Messenger","Second Division","Distribution of Documents",1909,1935,9,11,1935,9,28,"Swiss"
"2643",13107,10063,"Fernand Elzeard",0,"Messenger","Second Division","Distribution of Documents",1909,1936,10,5,1936,10,9,"Swiss"
"2644",13108,10852,"Augustin Marie Camille Jordan",0,"Translator","First Division","Pool",1910,1937,7,30,1937,10,31,"French"
"2645",13109,10065,"Marcelle Germaine Elie",1,"Duplicator Operator","Second Division","Auxiliary Staff",1902,1920,11,15,NA,NA,NA,"French"
"2646",13110,10065,"Marcelle Germaine Elie",1,"Duplicating Operator","Second Division","Duplicating & Multigraph Service",1902,1921,2,16,1939,12,31,"French"
"2647",13111,10066,"Nelly Jacot",1,"Cleaner","Third Division","Auxiliary Staff",1905,1936,2,10,1939,5,31,"Swiss"
"2648",13112,10067,"Ernst Krahlenbuhl",0,"Electrician","Third Division","Auxiliary Staff",1906,1946,2,25,1946,7,31,"Swiss"
"2649",13114,11311,"Augustine Buissiere",1,"Copyist","Second Division","Pool",NA,1921,8,21,1921,10,5,"French"
"2650",13117,10071,"Paul Jacot",0,"Cyclist","Third Division","Auxiliary Staff",1900,1925,9,7,1926,9,26,"Swiss"
"2651",13118,10071,"Paul Jacot",0,"Messenger","Second Division","Auxiliary Staff",1900,1926,9,30,1926,10,10,"Swiss"
"2652",13119,11311,"Augustine Buissiere",1,"Copyist","Second Division","Pool",NA,1922,8,15,1922,9,30,"French"
"2653",13120,10073,"Fernande Jacquier",1,"Cleaner","Third Division","Auxiliary Staff",1911,1936,2,10,1939,5,31,"Swiss"
"2654",13122,11227,"Margaret Amy Bambridge Richardson",1,"Shorthand Typist","Second Division","Social Questions and Opium Traffic Section",1885,1921,5,15,1940,5,18,"British"
"2655",13123,8951,"Avit Samuel Maillet",0,"Translator","First Division","Pool",1881,1922,1,1,1928,12,31,"French"
"2656",13124,8951,"Avit Samuel Maillet",0," Translator-Reviser","First Division","Pool",1881,1929,1,1,1930,12,31,"French"
"2657",13125,11337,"Grace Marion Bruce",1,"Shorthand Typist","Second Division","Stenographic Services",1894,1935,8,1,1935,9,28,"British"
"2658",13126,11349,"Elsie Marguerite Bromhead",1,"Shorthand Typist","Second Division","Stenographic Services",1897,1921,3,2,1921,4,23,"British"
"2659",13127,11349,"Elsie Marguerite Bromhead",1,"Shorthand Typist","Second Division","Stenographic Services",1897,1929,7,5,1929,7,19,"British"
"2660",13128,11349,"Elsie Marguerite Bromhead",1,"Shorthand Typist","Second Division","Stenographic Services",1897,1929,9,2,1929,9,25,"British"
"2661",13129,8951,"Avit Samuel Maillet",0,"Reviser","Second Division","Pool",1881,1931,1,1,1940,5,17,"French"
"2662",13130,10810,"Blanche Alexandre",1,"Shorthand Typist","Second Division","Pool",1887,1920,10,27,1921,1,1,"French"
"2663",13131,10913,"Camille Armanet",1,"Tea Messenger","Third Division","Pool",1895,1932,4,14,1932,4,30,"French"
"2664",13135,10080,"G. R. Jaeger",0,"Member","Member","London Office",1903,NA,NA,NA,NA,NA,NA,"British"
"2665",13136,10081,"Iris Silburn James",1,"Assistant","Second Division","Economic and Financial Section",1892,1920,3,15,1921,NA,NA,"British"
"2666",13137,10081,"Iris Silburn James",1,"Officer","Officer","Distribution of Documents",1892,1921,8,15,1922,8,28,"British"
"2667",13138,10081,"Iris Silburn James",1,"Officer","Officer","Distribution of Documents",1892,1922,8,28,1923,8,23,"British"
"2668",13139,10081,"Iris Silburn James",1,"Officer","Officer","Distribution of Documents",1892,1923,8,23,1924,8,25,"British"
"2669",13140,10081,"Iris Silburn James",1,"Officer","Officer","Distribution of Documents",1892,1924,8,25,1925,2,20,"British"
"2670",13141,10081,"Iris Silburn James",1,"Officer","Officer","Distribution of Documents",1892,1925,2,20,1925,2,28,"British"
"2671",13142,9028,"Cecilia Mary Mathieu née Staunton",1,"Copyist","Second Division","Pool",1907,1930,9,10,1930,10,5,"French"
"2672",13145,9028,"Cecilia Mary Mathieu née Staunton",1,"Copyist","Second Division","Pool",1907,1931,2,1,1937,3,31,"French"
"2673",13148,9028,"Cecilia Mary Mathieu née Staunton",1,"Shorthand Typist","Second Division","Pool",1907,1937,4,1,1940,1,31,"French"
"2674",13149,9375,"Charles de la Morandiere",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1887,1922,9,18,NA,NA,NA,"French"
"2675",13150,9375,"Charles de la Morandiere",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1887,1923,9,16,NA,NA,NA,"French"
"2676",13152,9375,"Charles de la Morandiere",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1887,1924,9,14,NA,NA,NA,"French"
"2677",13153,11373,"Wilhelmina Mary Breed",1,"Shorthand Typist","Second Division","Social Questions and Opium Traffic Section",1901,1930,6,6,1930,10,15,"British"
"2678",13156,9375,"Charles de la Morandiere",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1887,1925,9,20,NA,NA,NA,"French"
"2679",13157,10092,"Muriel Sordes Ellis",1,"Copyist","Second Division","Personnel Office",1900,27,2,14,1928,12,31,"British"
"2680",13158,10092,"Muriel Sordes Ellis",1,"Junior Assistant","Second Division","Personnel Office",1900,1929,1,1,1930,12,31,"British"
"2681",13159,10092,"Muriel Sordes Ellis",1,"Bilingual Shorthand-Typist","Second Division","Personnel Office",1900,1931,1,1,1931,7,23,"British"
"2682",13160,11113,"Charlotte Marie Renard",1,"Shorthand Typist","Second Division","Pool",1897,1925,4,27,1926,9,30,"French"
"2683",13161,10674,"Clémence Louise Welps",1,"Shorthand Typist","Second Division","Pool",1904,1926,7,19,1926,9,26,"French"
"2684",13162,10674,"Clémence Louise Welps",1,"Shorthand Typist","Second Division","Pool",1904,1927,9,5,1927,9,27,"French"
"2685",13163,10674,"Clémence Louise Welps",1,"Shorthand Typist","Second Division","Pool",1904,1928,3,1,1940,10,10,"French"
"2686",13164,10094,"Constant Jaques",0,"Clerk","Clerk","Registry",1906,1927,11,28,1928,2,6,"Swiss"
"2687",13165,10094,"Constant Jaques",0,"Messenger-Clerk","Second Division","Library",1906,1928,2,20,1928,9,30,"Swiss"
"2688",13166,10094,"Constant Jaques",0,"Messenger-Clerk","Second Division","Library",1906,1929,3,4,1929,3,9,"Swiss"
"2689",13167,10095,"Jeanne Krebs",1,"Messenger","Second Division","Duplicating & Multigraph Service",1913,1931,9,7,1931,9,27,"Swiss"
"2690",13168,10096,"Isaac Jaquet",0,"Proof-Reader","Second Division","Printing & Publishing Department",1870,1930,9,10,1930,10,4,"Swiss"
"2691",13169,10097,"May Krebs",1,"Messenger","Second Division","Duplicating & Multigraph Service",1915,1932,9,26,1932,10,17,"Swiss"
"2692",13170,10098,"Marguerite Jaquet née Weiglé",1,"Clerk","Clerk","Library",1906,1925,5,13,1925,7,25,"Swiss"
"2693",13171,10098,"Marguerite Jaquet née Weiglé",1,"Clerk","Clerk","Library",1906,1927,5,12,1927,9,5,"Swiss"
"2694",13173,10674,"Clémence Louise Welps",1,"Shorthand Typist","Second Division","Pool",1904,1946,2,18,1947,2,6,"French"
"2695",13174,11465,"David Richard Roberts",0,"Shorthand Typist","Second Division","Refugee Section",1899,1930,7,7,1931,6,30,"British"
"2696",13175,10100,"Gabriel Jaquier",0,"Messenger","Second Division","Auxiliary Staff",1906,1929,4,2,1929,10,31,"Swiss"
"2697",13176,10101,"Anne-Marie Jarty",1,"Telephonist","Third Division","Paris Office",1908,1931,9,24,1931,11,9,"French"
"2698",13178,11466,"Eileen Frances Roberts",1,"Shorthand Typist","Second Division","London Office",1907,1929,4,8,1929,8,24,"British"
"2699",13181,10106,"René Jaton",0,"Gardener","Third Division","Auxiliary Staff",1910,1937,2,1,1946,7,31,"Swiss"
"2700",13182,10877,"Clémence Ramnoux",1,"Précis Writer","First Division","Pool",NA,1928,10,7,1928,10,11,"French"
"2701",13184,9490,"Cosette Catherine Nonin",1,"Shorthand Typist","Second Division","Pool",1896,1922,2,15,1923,1,14,"French"
"2702",13185,12136,"Denise Bernard",1,"Shorthand Typist","Second Division","Pool",1908,1931,9,7,1931,9,27,"French"
"2703",13186,11591,"Dorothy Sadie Baker",1,"Shorthand Typist","Second Division","Stenographic Services",1892,1930,2,1,1940,5,17,"British"
"2704",13187,10858,"Denise Rose Josephs née Dreyfus-Lang",1,"Shorthand Typist","Second Division","Pool",1908,1936,6,22,1940,11,30,"French"
"2705",13189,10113,"Adrienne Jeanjaquet",1,"Messenger","Second Division","Duplicating & Multigraph Service",1907,1931,9,7,1931,9,29,"Swiss"
"2706",13192,12101,"Denyse Biget",1,"Shorthand Typist","Second Division","Pool",1888,1934,9,12,1934,9,27,"French"
"2707",13193,10117,"Ferdinand Jeanjaquet",0,"Messenger","Second Division","Information Section",1900,1931,6,22,1931,10,6,"Swiss"
"2708",13194,10117,"Ferdinand Jeanjaquet",0,"Messenger","Second Division","Information Section",1900,1932,2,3,1932,10,20,"Swiss"
"2709",13205,10120,"Dorette Jeanneret",1,"Messenger","Second Division","Duplicating & Multigraph Service",1908,1923,8,16,1927,9,16,"Swiss"
"2710",13206,10120,"Dorette Jeanneret",1,"Multigraph Operator","Second Division","Duplicating & Multigraph Service",1908,1927,9,16,1931,1,1,"Swiss"
"2711",13207,10120,"Dorette Jeanneret",1,"Clerk","Second Division","Duplicating & Multigraph Service",1908,1931,1,1,1940,11,30,"Swiss"
"2712",13208,10120,"Dorette Jeanneret",1,"Roneo Operator","Second Division","Duplicating & Multigraph Service",1908,1941,2,4,1941,2,4,"Swiss"
"2713",13209,10120,"Dorette Jeanneret",1,"Roneo Operator","Second Division","Duplicating & Multigraph Service",1908,1941,6,NA,1941,6,NA,"Swiss"
"2714",13210,10120,"Dorette Jeanneret",1,"Roneo Operator","Second Division","Duplicating & Multigraph Service",1908,1942,3,NA,1942,3,NA,"Swiss"
"2715",13211,10120,"Dorette Jeanneret",1,"Roneo Operator","Second Division","Duplicating & Multigraph Service",1908,1942,7,NA,1942,7,NA,"Swiss"
"2716",13212,10120,"Dorette Jeanneret",1,"Roneo Operator","Second Division","Duplicating & Multigraph Service",1908,1943,8,NA,1943,12,NA,"Swiss"
"2717",13213,10120,"Dorette Jeanneret",1,"Roneo Operator","Second Division","Duplicating & Multigraph Service",1908,1944,1,NA,1944,5,NA,"Swiss"
"2718",13214,10120,"Dorette Jeanneret",1,"Roneo Operator","Second Division","Duplicating & Multigraph Service",1908,1945,NA,NA,1945,NA,NA,"Swiss"
"2719",13215,10120,"Dorette Jeanneret",1,"Roneo Operator","Second Division","Duplicating & Multigraph Service",1908,1946,NA,NA,1946,NA,NA,"Swiss"
"2720",13216,11599,"Margaret Brear",1,"Shorthand Typist","Second Division","Administrative and Minorities Section",1895,1921,3,1,1934,7,31,"British"
"2721",13217,9892,"Desbouts",1,"Shorthand Typist","Second Division","General Assemblies Staff",NA,1920,10,27,NA,NA,NA,"French"
"2722",13218,10122,"Emilie Kurmann",1,"Cleaner","Third Division","Auxiliary Staff",1910,1938,5,6,1938,9,30,"Swiss"
"2723",13219,10122,"Emilie Kurmann",1,"Cleaner","Third Division","Auxiliary Staff",1910,1939,3,27,1939,5,31,"Swiss"
"2724",13220,10123,"Oswald Kuratle",0,"Messenger","Second Division","Auxiliary Staff",1900,1925,6,8,NA,NA,NA,"Swiss"
"2725",13221,11680,"Elizabeth Borla",1,"Shorthand Typist","Second Division","Stenographic Services",1890,1924,5,15,1940,5,17,"British"
"2726",13222,5058,"Dr.  Yves Biraud",0,"Member of Section","First Division","Health Section",1900,1926,12,14,1946,8,31,"French"
"2727",13223,5325,"Dr. Etienne Burnet",0,"Expert/Specialist","First Division","Health Section",NA,1928,10,1,1936,8,31,"French"
"2728",13224,5542,"Dr. George Jean Claude Forestier",0,"Expert/Specialist","First Division","Health Section",NA,1927,6,1,1933,12,31,"French"
"2729",13225,10660,"Dr. Léon Weber-Bauler",0,"Medical Referee","First Division","Health Section",1870,1924,2,1,1946,7,31,"French"
"2730",13226,5436,"Dr. Louis Destouches",0,"Member of Section","First Division","Health Section",1894,1924,6,27,1927,12,31,"French"
"2731",13227,5436,"Dr. Louis Destouches",0,"Interpreter","First Division","Health Section",1894,1932,4,22,1932,4,25,"French"
"2732",13228,5442,"Dr. Robert Henri Hazemann",0,"Expert/Specialist","First Division","Health Section",1897,1937,11,4,1939,10,10,"French"
"2733",13229,10126,"Madeleine Satin",1,"Clerk","Second Division","Social Questions and Opium Traffic Section",1916,1936,3,17,1939,12,31,"Swiss"
"2734",13230,10128,"Charles Benjamin Saudan",0,"Office Keeper","Third Division","Internal Administration",1898,1929,1,8,1939,4,30,"Swiss"
"2735",13231,11083,"E. Redde",0,"Verbatim Reporter","Second Division","Pool",NA,1922,9,24,NA,NA,NA,"French"
"2736",13232,11083,"E. Redde",0,"Verbatim Reporter","Second Division","Pool",NA,1925,6,8,NA,NA,NA,"French"
"2737",13234,10130,"Charles Saugy",0,"Messenger","Second Division","Auxiliary Staff",1905,1925,3,9,1925,3,16,"Swiss"
"2738",13235,10131,"Eugène Saulnier",0,"Manutentionnaire","Second Division","Auxiliary Staff",1887,1927,3,25,1927,4,7,"Swiss"
"2739",13236,10131,"Eugène Saulnier",0,"Manutentionnaire","Second Division","Auxiliary Staff",1887,1927,5,1,1927,5,1,"Swiss"
"2740",13237,10131,"Eugène Saulnier",0,"Day Watchman","Third Division","Auxiliary Staff",1887,1927,5,13,1927,7,31,"Swiss"
"2741",13238,10131,"Eugène Saulnier",0,"Messenger","Second Division","Auxiliary Staff",1887,1928,8,27,1928,9,29,"Swiss"
"2742",13239,10388,"Edmond Albert Ulrich",0,"Translator","First Division","Pool",1897,1923,7,1,1924,6,30,"French"
"2743",13240,10132,"Helen Saunders-Foley",1,"Assistant","Second Division","Registry",1896,1921,4,25,1937,2,20,"British"
"2744",13241,10132,"Helen Saunders-Foley",1,"Assistant","Second Division","Library",1896,1921,4,25,1937,2,20,"British"
"2745",13242,10132,"Helen Saunders-Foley",1,"Senior Assistant","First Division","Registry",1896,1921,4,25,1937,2,20,"British"
"2746",13243,10133,"Hilary Aidar St. George  Saunders",0,"Secretary","First Division","Staff Pensions Fund",1898,1931,1,1,1938,2,24,"British"
"2747",13244,10388,"Edmond Albert Ulrich",0,"Translator","First Division","Pool",1897,1924,8,1,1940,12,10,"French"
"2748",13245,10133,"Hilary Aidar St. George  Saunders",0,"Précis Writer","First Division","Précis-Writing Department",1898,1920,11,5,1922,7,13,"British"
"2749",13247,8523,"Edouard Fanniere",0,"Translator","First Division","Pool",NA,1921,9,5,1921,10,5,"French"
"2750",13248,11254,"Edouard Levy",0,"Verbatim Reporter","Second Division","Pool",1873,1924,8,29,1924,9,13,"French"
"2751",13249,11254,"Edouard Levy",0,"Verbatim Reporter","Second Division","Pool",1873,1925,9,20,1925,9,26,"French"
"2752",13251,10138,"Théophile Sauter",0,"Draughtsman","Third Division","League of Nations",1892,1935,3,6,1936,4,30,"Swiss"
"2753",13252,10139,"Jean Francois Sauterel",0,"Messenger","Second Division","Auxiliary Staff",1917,1936,9,17,1936,10,10,"Swiss"
"2754",13253,10139,"Jean Francois Sauterel",0,"Messenger","Second Division","Auxiliary Staff",1917,1936,12,10,1936,12,17,"Swiss"
"2755",13254,10139,"Jean Francois Sauterel",0,"Messenger","Second Division","Auxiliary Staff",1917,1937,1,21,1937,1,27,"Swiss"
"2756",13255,10140,"Pierre Sauvageot",0,"Précis Writer","First Division","Précis-Writing Department",1894,1924,8,24,1924,9,20,"French"
"2757",13256,10140,"Pierre Sauvageot",0,"Précis Writer","First Division","Précis-Writing Department",1894,1925,1,19,1930,11,15,"French"
"2758",13257,10140,"Pierre Sauvageot",0,"Translator","First Division","Transit Conference",1894,1935,10,31,1935,11,21,"French"
"2759",13258,10140,"Pierre Sauvageot",0,"Translator","First Division","Transit Conference",1894,1938,9,12,1938,9,30,"French"
"2760",13259,10140,"Pierre Sauvageot",0,"Précis Writer","First Division","Economic and Financial Section",1894,1924,10,20,NA,NA,NA,"French"
"2761",13260,8673,"Elisabeth Claude Gayte",1,"Secretary Shorthand-Typist","Second Division","Pool",1889,1920,9,9,1924,7,14,"French"
"2762",13261,10142,"Peter J. Savary",0,"Assistant","Second Division","London Office",1898,1923,10,15,1928,3,31,"Swiss"
"2763",13262,10143,"Albert Joseph  Savioz",0,"Office Keeper","Third Division","Internal Administration",1882,1926,8,30,1933,3,5,"Swiss"
"2764",13264,10145,"Marcel Savioz",0,"Messenger","Second Division","Auxiliary Staff",1914,1936,2,3,1939,2,28,"Swiss"
"2765",13266,10147,"Auguste Savoja",0,"Messenger","Second Division","Distribution of Documents",1900,1926,9,8,NA,NA,NA,"Swiss"
"2766",13267,9450,"Elisabeth Jeanne Josephine Naire",1,"Copyist","Second Division","Pool",1893,1922,10,30,1923,8,12,"French"
"2767",13268,9450,"Elisabeth Jeanne Josephine Naire",1,"Clerk","Second Division","Pool",1893,1936,11,20,1940,1,31,"French"
"2768",13269,10149,"Miralda Savoy",1,"Messenger","Second Division","Duplicating & Multigraph Service",1908,1925,9,7,NA,NA,NA,"Swiss"
"2769",13270,10149,"Miralda Savoy",1,"Messenger","Second Division","Duplicating & Multigraph Service",1908,1926,3,8,NA,NA,NA,"Swiss"
"2770",13271,10150,"Robert Fritz Savoye",0,"Messenger","Second Division","Auxiliary Staff",1892,1931,9,1,1931,9,29,"Swiss"
"2771",13272,10150,"Robert Fritz Savoye",0,"Office Keeper","Third Division","Internal Administration",1892,1932,1,25,1932,7,3,"Swiss"
"2772",13273,10150,"Robert Fritz Savoye",0,"Messenger","Second Division","Auxiliary Staff",1892,1933,9,23,1933,9,30,"Swiss"
"2773",13277,10154,"Hedvig Schaanning",1,"Cataloguer","Second Division","Library",1893,1921,5,1,1922,4,15,"Scandinavian"
"2774",13278,9450,"Elisabeth Jeanne Josephine Naire",1,"Shorthand Typist","Second Division","Pool",1893,1923,8,13,1927,4,5,"French"
"2775",13279,10156,"Hélène  Scharer",1,"Cleaner","Third Division","Auxiliary Staff",1912,1938,5,5,1938,9,30,"Swiss"
"2776",13280,10157,"William Schaufelberger",0,"Driver","Third Division","Auxiliary Staff",1890,1932,5,9,1932,12,17,"Swiss"
"2777",13281,10157,"William Schaufelberger",0,"Driver","Third Division","Auxiliary Staff",1890,1933,1,21,1933,12,4,"Swiss"
"2778",13282,10157,"William Schaufelberger",0,"Driver","Third Division","Auxiliary Staff",1890,1934,1,17,1934,9,27,"Swiss"
"2779",13283,10157,"William Schaufelberger",0,"Driver","Third Division","Auxiliary Staff",1890,1935,2,5,1935,2,28,"Swiss"
"2780",13284,10158,"Erwin Willi Schelling",0,"Messenger","Second Division","Auxiliary Staff",1910,1936,2,10,1946,7,31,"Swiss"
"2781",13286,11746,"Dorothy Bolwell",1,"Shorthand Typist","Second Division","Duplicating & Multigraph Service",NA,1920,1,15,NA,NA,NA,"British"
"2782",13288,9797,"Emile Albert Pons",0,"Précis Writer","First Division","General Assemblies Staff",1885,1924,8,27,NA,NA,NA,"French"
"2783",13289,11814,"Grace Bocquet",1,"Shorthand Typist","Second Division","Typing",1914,1938,4,20,1939,9,30,"British"
"2784",13290,11814,"Grace Bocquet",1,"Shorthand Typist","Second Division","Typing",1914,1946,5,13,1946,6,30,"British"
"2785",13291,9797,"Emile Albert Pons",0,"Précis Writer","First Division","General Assemblies Staff",1885,1925,8,31,NA,NA,NA,"French"
"2786",13292,11999,"Elsie Linda Clarke",1,"Shorthand Typist","Second Division","Stenographic Services",1905,1935,2,1,1940,11,30,"British"
"2787",13293,12012,"Patricia Cole",1,"Shorthand Typist","Second Division","Stenographic Services",1912,1937,9,20,1937,10,6,"British"
"2788",13294,10162,"Gottlieb Schlappi",0,"Manutentionnaire","Second Division","Auxiliary Staff",1884,1927,3,25,1927,5,14,"Swiss"
"2789",13295,10162,"Gottlieb Schlappi",0,"Manutentionnaire","Second Division","Auxiliary Staff",1884,1927,5,6,1927,5,14,"Swiss"
"2790",13296,10162,"Gottlieb Schlappi",0,"Messenger","Second Division","Auxiliary Staff",1884,1927,8,18,1927,9,29,"Swiss"
"2791",13297,10162,"Gottlieb Schlappi",0,"Night-watchman","Third Division","Auxiliary Staff",1884,1928,7,7,1928,8,18,"Swiss"
"2792",13298,10162,"Gottlieb Schlappi",0,"Messenger","Second Division","Auxiliary Staff",1884,1928,8,27,9,29,NA,"Swiss"
"2793",13299,10162,"Gottlieb Schlappi",0,"Messenger","Second Division","Auxiliary Staff",1884,1928,12,1,1928,12,31,"Swiss"
"2794",13301,11265,"Ernest Gaston Jean Liegeois",0,"Shorthand Typist","Second Division","Pool",1888,1932,2,NA,1932,NA,NA,"French"
"2795",13305,10168,"Noémi Schlochow",1,"Translator","First Division","Translation",1896,1928,7,23,1928,9,15,"French"
"2796",13307,10170,"Joseph Schmidt",0,"Cleaner","Third Division","Auxiliary Staff",1902,1924,10,1,1939,3,16,"Swiss"
"2797",13310,10172,"Henri Schmitt",0,"Messenger","Second Division","Auxiliary Staff",1926,1946,4,5,1946,4,18,"Swiss"
"2798",13311,11265,"Ernest Gaston Jean Liegeois",0,"Bilingual Shorthand-Typist","Second Division","Health Section",1888,1926,4,8,1928,1,1,"French"
"2799",13312,11265,"Ernest Gaston Jean Liegeois",0,"Verbatim Reporter","Second Division","Health Section",1888,1928,1,1,1928,2,15,"French"
"2800",13313,9592,"Esther Noelle Pascal",1,"Shorthand Typist","Second Division","Pool",1909,1931,5,6,1931,9,28,"French"
"2801",13314,10173,"Marie Henriette Schmitt",1,"Clerk","Second Division","Library",1888,1923,3,19,1923,7,31,"French"
"2802",13315,12032,"Elma Mary Ada Cooper",1,"Shorthand Typist","Second Division","Stenographic Services",1904,1931,3,9,1935,5,28,"British"
"2803",13316,10173,"Marie Henriette Schmitt",1,"Clerk","Second Division","Library",1888,1923,10,1,1923,12,31,"French"
"2804",13317,12036,"Edith Effie Gertrude Cope",1,"Shorthand Typist","Second Division","Stenographic Services",1894,1926,4,26,1940,5,17,"British"
"2805",13318,12053,"Hilda Kathleen Ada Coulstock",1,"Shorthand Typist","Second Division","Stenographic Services",1902,1930,9,29,1940,5,21,"British"
"2806",13319,9592,"Esther Noelle Pascal",1,"Shorthand Typist","Second Division","Pool",1909,1932,2,2,1932,11,30,"French"
"2807",13324,9655,"F. Peyrelongue",1,"Shorthand Typist","Second Division","Pool",NA,1921,9,5,1921,10,2,"French"
"2808",13325,10178,"L. Schneider",1,"Cleaner","Third Division","Auxiliary Staff",1893,1946,4,1,1946,7,31,"Swiss"
"2809",13326,10179,"Roberte  Schneider",1,"Tea Messenger","Third Division","Auxiliary Staff",1902,1927,1,1,1938,1,12,"Swiss"
"2810",13327,10180,"Jeanne Marguerite Schneuwly",1,"Duplicator Operator","Second Division","Duplicating & Multigraph Service",1905,1922,4,22,1922,12,31,"Swiss"
"2811",13329,10182,"Franck Louis Schoell",0,"Chief of Service","Second Division","Précis-Writing Department",1889,1927,3,27,1930,12,31,"French"
"2812",13330,10182,"Franck Louis Schoell",0,"Assistant Chief","First Division","Distribution of Documents",1889,1931,1,1,1940,6,16,"French"
"2813",13331,10183,"Fred Emile Jean Schondelmayer",0,"Copyist","Second Division","Duplicating & Multigraph Service",1897,1922,8,28,NA,NA,NA,"Swiss"
"2814",13332,10183,"Fred Emile Jean Schondelmayer",0,"Copyist","Second Division","Duplicating & Multigraph Service",1897,1923,8,27,NA,NA,NA,"Swiss"
"2815",13333,10183,"Fred Emile Jean Schondelmayer",0,"Copyist","Second Division","Duplicating & Multigraph Service",1897,1924,8,25,NA,NA,NA,"Swiss"
"2816",13334,10184,"Charles Schopfer",0,"Draughtsman","Third Division","League of Nations",1907,1936,5,1,1936,8,31,"Swiss"
"2817",13335,10184,"Charles Schopfer",0,"Draughtsman","Third Division","League of Nations",1907,1938,6,1,1938,6,30,"Swiss"
"2818",13336,10184,"Charles Schopfer",0,"Draughtsman","Third Division","League of Nations",1907,1938,8,1,1938,8,31,"Swiss"
"2819",13337,8988,"Fernande Edmée Marquet",1,"Messenger","Second Division","General Assemblies Staff",1907,1925,9,2,NA,NA,NA,"French"
"2820",13338,10186,"Jeanne Pauline Schrai",1,"Telephone Operator","Third Division","Auxiliary Staff",1896,1936,6,26,1936,7,4,"Swiss"
"2821",13339,10186,"Jeanne Pauline Schrai",1,"Telephone Operator","Third Division","Auxiliary Staff",1896,1936,9,19,1936,10,2,"Swiss"
"2822",13340,10186,"Jeanne Pauline Schrai",1,"Telephone Operator","Third Division","Auxiliary Staff",1896,1937,1,21,1937,1,27,"Swiss"
